id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos
23106,2025-06-02,2061,36,2,1,39252.0,,31083.68,True,True,True,True,True
23128,2025-07-09,1938,53,8,11,19002.0,44.45,35150.65,True,True,True,True,True
23169,2025-05-06,943,54,1,8,9251.0,,3409.79,True,True,True,True,True
23175,2025-10-11,2525,61,3,11,1260.21,210.2,71795.76,True,True,True,True,True
23191,2025-02-07,437,66,1,12,939.4,,122582.74,True,True,True,True,True
23201,2025-08-13,1832,15,11,10,154076.0,,38590.08,True,True,True,True,True
23244,2025-06-15,2740,19,5,1,127.04,23.93,11380.64,True,True,True,True,True
23246,2025-10-15,2266,69,11,12,71103.0,118.32,139968.48,True,True,True,True,True
23296,2025-04-26,873,38,3,11,492.87,,57418.6,True,True,True,True,True
23315,2026-01-31,180,21,6,7,125897.0,,147872.23,True,True,True,True,True
23337,2025-10-24,2652,67,10,12,16664.0,,17369.44,True,True,True,True,True
23354,2025-11-18,2802,44,6,5,1.90561,,208943.94,True,True,True,True,True
23365,2025-02-10,2608,53,11,3,48199.0,34.51,67116.87,True,True,True,True,True
23386,2025-11-22,1886,24,11,10,67184.0,38.29,88335.14,True,True,True,True,True
23472,2025-12-09,179,1,13,10,1.11721,85.23,157299.46,True,True,True,True,True
23489,2025-07-22,1518,47,15,11,27083.0,24.7,53997.15,True,True,True,True,True
23518,2025-02-06,1599,24,11,4,1352.72,79.04,105396.46,True,True,True,True,True
23525,2026-01-14,1922,8,3,1,6762.0,,9218.22,True,True,True,True,True
23531,2025-03-02,780,33,2,1,49485.0,,22331.64,True,True,True,True,True
23556,2025-01-06,556,75,6,5,441.1,55.26,76425.12,True,True,True,True,True
23561,2025-04-18,912,49,2,6,65667.0,88.51,24711.68,True,True,True,True,True
23577,2025-12-28,2459,68,14,6,615.8,,85859.18,True,True,True,True,True
23603,2025-11-20,1900,54,9,6,141508.0,89.16,108140.1,True,True,True,True,True
23612,2025-03-09,1435,44,12,8,121991.0,,90362.76,True,True,True,True,True
23632,2025-01-29,1277,75,2,6,189764.0,359.09,112435.18,True,True,True,True,True
23633,2025-01-01,1295,61,6,3,76543.0,185.18,135368.23,True,True,True,True,True
23652,2025-03-14,2521,62,6,6,135629.0,281.35,150301.24,True,True,True,True,True
23667,2025-06-18,2081,26,12,4,48832.0,102.92,48840.18,True,True,True,True,True
23673,2025-08-29,2037,38,9,11,120880.0,,145446.73,True,True,True,True,True
23683,2025-08-14,2335,74,12,5,1502.95,,83091.54,True,True,True,True,True
23686,2025-06-28,247,79,5,3,69666.0,,107858.63,True,True,True,True,True
23692,2026-02-01,33,23,3,7,191540.0,,210897.8,True,True,True,True,True
23699,2026-01-07,1464,14,2,9,1708.19,229.71,250862.15,True,True,True,True,True
23717,2025-04-09,2115,22,4,7,846.75,85.06,143363.22,True,True,True,True,True
23746,2025-11-12,1260,73,6,10,184087.0,276.17,127393.24,True,True,True,True,True
23768,2025-11-15,1557,45,7,5,127373.0,272.07,85739.39,True,True,True,True,True
23773,2025-02-28,2737,15,5,4,17566.0,36.11,8713.74,True,True,True,True,True
23793,2025-04-07,193,27,15,7,184899.0,260.82,269014.53,True,True,True,True,True
23796,2026-02-20,187,74,10,7,149213.0,220.02,180128.09,True,True,True,True,True
23840,2025-03-05,182,60,2,5,68775.0,,107837.54,True,True,True,True,True
23852,2025-12-03,6,105,8,4,970.94,160.27,143105.13,True,True,True,True,True
23853,2025-12-01,289,35,5,1,65.54,,10399.21,True,True,True,True,True
23868,2025-02-07,2491,49,8,5,277.67,35.02,10438.25,True,True,True,True,True
23869,2025-09-07,2322,57,15,12,1256.34,125.16,72184.27,True,True,True,True,True
23892,2025-02-25,725,68,3,12,79532.0,173.58,151147.34,True,True,True,True,True
23896,2025-05-21,871,33,3,6,176661.0,417.77,158156.26,True,True,True,True,True
23900,2025-05-16,2447,14,7,6,8637.0,15.95,8418.83,True,True,True,True,True
23919,2026-01-18,360,2,12,12,106876.0,64.03,68207.83,True,True,True,True,True
23938,2025-06-29,2112,70,6,10,1487.85,120.28,210154.79,True,True,True,True,True
23962,2025-02-27,63,32,14,5,161691.0,249.74,86529.18,True,True,True,True,True
23981,2025-05-25,1402,49,3,12,115702.0,277.67,156104.1,True,True,True,True,True
24001,2025-11-17,940,43,2,2,104179.0,,26267.58,True,True,True,True,True
24027,2025-02-07,1361,9,6,11,1.37598,,274634.84,True,True,True,True,True
24036,2026-02-03,433,25,5,4,1.9744,,163043.4,True,True,True,True,True
24051,2025-01-08,1405,40,5,3,1959.69,,289850.82,True,True,True,True,True
24060,2025-03-02,1297,59,3,12,21284.0,17.23,25667.3,True,True,True,True,True
24068,2025-03-26,175,57,6,9,167839.0,,80121.21,True,True,True,True,True
24077,2025-04-19,663,64,1,3,31957.0,22.12,24469.09,True,True,True,True,True
24081,2025-01-22,717,27,5,5,40933.0,87.63,59938.78,True,True,True,True,True
24088,2025-03-09,305,47,11,2,49240.0,106.79,71165.1,True,True,True,True,True
24111,2025-10-11,2839,39,15,1,116286.0,179.11,52928.35,True,True,True,True,True
24121,2025-12-03,2532,14,12,5,205.81,10.96,13836.29,True,True,True,True,True
24122,2025-08-10,1011,77,1,12,127392.0,,192495.98,True,True,True,True,True
24134,2025-03-14,500,32,1,7,29800.0,73.89,32542.56,True,True,True,True,True
24165,2025-07-06,761,2,14,12,22076.0,45.04,27760.9,True,True,True,True,True
24184,2026-01-14,385,72,7,11,1.91057,383.98,328542.45,True,True,True,True,True
24199,2025-03-23,815,73,10,11,151935.0,,60001.11,True,True,True,True,True
24205,2025-02-15,469,68,9,8,112941.0,133.43,113675.46,True,True,True,True,True
24229,2025-07-04,293,67,11,1,332.65,64.08,58285.48,True,True,True,True,True
24247,2025-11-24,752,53,9,2,133690.0,,65349.38,True,True,True,True,True
24248,2025-05-25,3833,41,7,1,182647.0,,106661.34,True,True,True,True,True
24271,2025-10-02,491,24,4,9,208.21,,25957.21,True,True,True,True,True
24292,2025-05-08,1157,37,2,6,131948.0,,33285.75,True,True,True,True,True
24293,2026-01-02,2154,37,10,12,16634.0,12.19,26212.01,True,True,True,True,True
24415,2025-02-02,1809,7,15,10,1.43522,145.45,184941.64,True,True,True,True,True
24479,2025-02-12,342,38,3,6,8544.0,10.73,2063.52,True,True,True,True,True
24518,2025-01-10,2037,57,13,1,98394.0,201.39,148392.22,True,True,True,True,True
24524,2025-06-02,1183,37,2,8,197649.0,264.15,103646.15,True,True,True,True,True
24530,2025-08-18,2000,18,3,1,16150.0,13.68,22587.51,True,True,True,True,True
24556,2025-12-24,1510,58,1,6,240.25,,37626.84,True,True,True,True,True
24598,2025-02-06,2373,15,10,8,184662.0,,246746.18,True,True,True,True,True
24609,2025-09-05,2910,65,5,2,11363.0,,10341.19,True,True,True,True,True
24615,2025-04-18,1934,42,6,5,82319.0,,88673.54,True,True,True,True,True
24618,2025-02-01,2359,5,13,9,33397.0,60.16,17511.5,True,True,True,True,True
24654,2025-04-21,1603,17,15,6,123931.0,275.37,210253.62,True,True,True,True,True
24655,2025-11-11,2251,55,6,12,199.15,,24434.43,True,True,True,True,True
24663,2025-09-02,572,55,13,6,1808.78,,245198.39,True,True,True,True,True
24668,2025-08-10,2235,49,3,10,56654.0,,64250.3,True,True,True,True,True
24672,2025-10-02,2084,52,3,2,17468.0,,14392.7,True,True,True,True,True
24685,2025-11-14,1858,39,7,10,18182.0,,6286.19,True,True,True,True,True
24691,2025-11-21,2121,56,8,10,85560.0,,61252.69,True,True,True,True,True
24704,2025-03-27,2108,59,2,10,124894.0,,245720.61,True,True,True,True,True
24721,2025-05-31,2467,68,13,1,72984.0,,17619.97,True,True,True,True,True
24730,2025-07-06,716,52,11,3,48751.0,33.17,56534.36,True,True,True,True,True
24778,2025-09-27,1877,69,3,5,132.67,,18603.73,True,True,True,True,True
24819,2026-01-29,344,15,3,2,19744.0,16.05,13316.68,True,True,True,True,True
24825,2026-01-31,332,40,2,12,66441.0,80.21,87773.03,True,True,True,True,True
24864,2025-12-19,2232,29,4,5,68336.0,105.26,109879.87,True,True,True,True,True
24885,2025-04-15,2461,64,13,7,27608.0,50.73,27866.97,True,True,True,True,True
24887,2025-06-11,2353,95,5,10,115206.0,61.07,137126.47,True,True,True,True,True
24941,2025-12-20,2058,68,8,9,598.63,,33142.52,True,True,True,True,True
24943,2026-01-22,153,17,6,12,156764.0,,175788.98,True,True,True,True,True
24972,2025-12-10,353,59,2,3,83451.0,158.91,49914.72,True,True,True,True,True
24976,2025-04-23,2388,18,1,6,180587.0,221.74,230925.81,True,True,True,True,True
25007,2025-02-02,1809,7,15,10,1.43522,145.45,184941.64,True,True,True,True,True
25032,2025-12-26,1143,6,4,4,116478.0,199.11,26763.59,True,True,True,True,True
25038,2025-07-21,2388,45,4,11,135724.0,253.76,264355.77,True,True,True,True,True
25074,2025-10-05,3748,28,3,7,74724.0,135.51,130681.31,True,True,True,True,True
25093,2025-11-18,2819,39,12,8,83043.0,,60105.99,True,True,True,True,True
25110,2025-02-14,301,20,11,10,98160.0,201.1,56218.47,True,True,True,True,True
25118,2026-01-25,350,38,7,3,94184.0,95.05,141082.36,True,True,True,True,True
25139,2025-06-07,2312,20,15,4,35612.0,,30653.68,True,True,True,True,True
