id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,prima_valida,monto_valido,comision_valida,fecha_valida,ids_validos,motivo_rechazo
315,,282,9,6,12,64432.0,97.22,,True,False,True,False,True,"fecha_invalida,monto_invalido"
316,,3776,1,6,8,1.4319,177.07,106644.92,True,True,True,False,True,fecha_invalida
317,2025-01-17,2621,19,2,8,7091.0,17.25,,True,False,True,True,True,monto_invalido
318,,380,58,11,9,77952.0,,79294.65,True,True,True,False,True,fecha_invalida
319,,2874,9,1,11,72696.0,,122532.96,True,True,True,False,True,fecha_invalida
320,,2637,64,1,9,1224.21,261.15,,True,False,True,False,True,"fecha_invalida,monto_invalido"
321,,830,48,8,1,134470.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
323,,2484,29,7,1,1.19589,76.06,83832.92,True,True,True,False,True,fecha_invalida
324,,689,68,1,6,,391.8,260739.67,False,True,True,False,True,"fecha_invalida,prima_invalida"
325,,531,13,2,10,,126.53,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
326,,2429,22,3,1,740.5,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
328,,2035,34,9,8,,201.21,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
329,,1584,78,10,10,96587.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
331,,2628,51,9,3,1.05542,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
332,,2249,63,5,8,1.03315,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
333,,2372,29,2,8,1307.34,198.89,,True,False,True,False,True,"fecha_invalida,monto_invalido"
334,,1976,64,12,8,1572.9,255.61,,True,False,True,False,True,"fecha_invalida,monto_invalido"
335,,282,43,8,6,,,20333.48,False,True,True,False,True,"fecha_invalida,prima_invalida"
337,2025-07-24,3574,35,4,10,130427.0,,,True,False,True,True,True,monto_invalido
338,2025-06-28,1141,75,3,2,184560.0,92.8,,True,False,True,True,True,monto_invalido
339,,2571,76,4,6,92418.0,222.4,,True,False,True,False,True,"fecha_invalida,monto_invalido"
340,,1514,51,1,11,230.39,,21695.02,True,True,True,False,True,fecha_invalida
341,,14,23,2,4,71628.0,71.72,,True,False,True,False,True,"fecha_invalida,monto_invalido"
342,,1132,50,7,1,1.84074,,343602.22,True,True,True,False,True,fecha_invalida
343,,1809,74,13,6,26129.0,,11502.8,True,True,True,False,True,fecha_invalida
344,,1385,52,2,7,1.05346,243.44,,True,False,True,False,True,"fecha_invalida,monto_invalido"
345,2025-08-11,1606,47,12,1,32393.0,38.26,,True,False,True,True,True,monto_invalido
346,,1529,61,9,3,1153.35,220.03,,True,False,True,False,True,"fecha_invalida,monto_invalido"
347,,1108,65,2,5,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
348,,1317,20,1,2,1666.25,356.84,,True,False,True,False,True,"fecha_invalida,monto_invalido"
349,,2133,51,7,6,1267.27,,182975.67,True,True,True,False,True,fecha_invalida
350,,1119,74,2,6,42321.0,33.82,,True,False,True,False,True,"fecha_invalida,monto_invalido"
351,,2186,22,15,4,61515.0,97.58,115731.56,True,True,True,False,True,fecha_invalida
352,,335,32,13,3,6955.0,5.42,4481.9,True,True,True,False,True,fecha_invalida
353,,1274,18,10,12,43591.0,,81976.35,True,True,True,False,True,fecha_invalida
354,,2871,64,8,3,196.33,27.44,15872.78,True,True,True,False,True,fecha_invalida
355,,2758,77,12,8,193473.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
356,2025-10-31,729,63,14,7,1.51729,,,True,False,True,True,True,monto_invalido
357,,2655,25,11,11,37450.0,,44517.01,True,True,True,False,True,fecha_invalida
358,,2665,30,2,9,1247.68,154.02,,True,False,True,False,True,"fecha_invalida,monto_invalido"
359,,3785,8,6,1,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
360,2025-04-12,3666,59,7,9,861.49,,,True,False,True,True,True,monto_invalido
361,,702,21,15,6,118626.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
362,,2822,46,2,12,1.4228,332.01,,True,False,True,False,True,"fecha_invalida,monto_invalido"
363,,2480,2,14,6,,148.66,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
364,,707,28,11,9,268.47,,26697.38,True,True,True,False,True,fecha_invalida
365,,2794,41,15,3,191072.0,141.4,,True,False,True,False,True,"fecha_invalida,monto_invalido"
366,,844,31,2,1,1992.81,300.46,97957.19,True,True,True,False,True,fecha_invalida
367,,2182,13,9,1,524.74,70.05,,True,False,True,False,True,"fecha_invalida,monto_invalido"
368,,2229,12,8,1,31270.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
369,,1959,2,4,11,30030.0,16.25,,True,False,True,False,True,"fecha_invalida,monto_invalido"
370,,185,3,5,7,5379.0,2.82,3905.87,True,True,True,False,True,fecha_invalida
371,,602,17,11,4,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
372,2026-01-02,2269,59,8,7,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
373,,1870,21,1,5,103802.0,98.58,,True,False,True,False,True,"fecha_invalida,monto_invalido"
374,,465,69,9,11,109.71,26.59,,True,False,True,False,True,"fecha_invalida,monto_invalido"
375,,1358,80,4,10,,63.4,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
376,,3527,73,6,5,11064.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
377,,2290,36,3,1,138923.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
378,,1868,60,12,9,175533.0,276.66,288662.01,True,True,True,False,True,fecha_invalida
379,,573,2,15,5,92.25,18.56,,True,False,True,False,True,"fecha_invalida,monto_invalido"
380,,1145,13,15,1,1.9075,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
381,,243,34,10,9,85813.0,57.01,,True,False,True,False,True,"fecha_invalida,monto_invalido"
382,,1204,29,13,1,,73.38,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
383,,234,34,13,4,,,108825.24,False,True,True,False,True,"fecha_invalida,prima_invalida"
384,,1158,68,2,2,1861.73,346.31,,True,False,True,False,True,"fecha_invalida,monto_invalido"
385,,2090,16,3,8,766.05,50.66,127959.71,True,True,True,False,True,fecha_invalida
386,,117,43,4,7,,21.8,43701.61,False,True,True,False,True,"fecha_invalida,prima_invalida"
387,,48,63,2,4,1.48716,267.57,84325.7,True,True,True,False,True,fecha_invalida
388,2025-12-01,1001,47,14,4,,,,False,False,True,True,True,"prima_invalida,monto_invalido"
389,,581,53,13,12,21628.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
390,,2187,14,5,10,1182.03,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
391,,2575,43,15,11,,59.01,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
392,,1062,38,15,3,,79.4,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
393,,1157,7,1,7,66.98,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
394,,1895,76,4,9,73569.0,132.66,,True,False,True,False,True,"fecha_invalida,monto_invalido"
395,,1038,46,12,4,122595.0,71.97,191272.59,True,True,True,False,True,fecha_invalida
396,,588,51,3,6,135344.0,309.33,,True,False,True,False,True,"fecha_invalida,monto_invalido"
397,,2761,77,9,9,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
398,,1255,78,12,12,179691.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
399,,2988,14,9,4,30881.0,24.4,44128.8,True,True,True,False,True,fecha_invalida
400,,1674,35,12,1,1.54457,,42133.22,True,True,True,False,True,fecha_invalida
401,,1435,1,3,12,1.74543,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
402,,1721,63,8,5,40599.0,71.04,,True,False,True,False,True,"fecha_invalida,monto_invalido"
403,,1714,75,3,2,,,45428.93,False,True,True,False,True,"fecha_invalida,prima_invalida"
404,,1407,28,14,8,,42.22,19368.57,False,True,True,False,True,"fecha_invalida,prima_invalida"
405,,2328,47,1,8,1264.26,275.94,,True,False,True,False,True,"fecha_invalida,monto_invalido"
406,2025-09-22,1393,7,15,3,138451.0,194.9,,True,False,True,True,True,monto_invalido
407,,618,23,1,9,1.32766,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
408,,1694,5,3,4,458.92,97.55,,True,False,True,False,True,"fecha_invalida,monto_invalido"
409,,686,26,1,9,-107526.0,65.95,105494.6,False,True,True,False,True,"fecha_invalida,prima_invalida"
410,,1818,66,11,9,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
411,,177,38,10,8,39315.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
412,,2826,18,1,5,1.5968,373.29,219135.53,True,True,True,False,True,fecha_invalida
413,,1069,25,15,5,122931.0,,151597.25,True,True,True,False,True,fecha_invalida
415,,2645,56,8,11,34491.0,46.82,65854.06,True,True,True,False,True,fecha_invalida
416,,297,21,5,10,464.88,101.67,45376.39,True,True,True,False,True,fecha_invalida
417,2025-10-07,60,35,8,1,62081.0,90.95,,True,False,True,True,True,monto_invalido
418,,206,29,11,12,36012.0,86.63,,True,False,True,False,True,"fecha_invalida,monto_invalido"
419,,111,71,13,6,94278.0,142.54,116621.23,True,True,True,False,True,fecha_invalida
420,,2211,1,15,6,1837.9,390.08,,True,False,True,False,True,"fecha_invalida,monto_invalido"
421,,1662,44,11,4,29377.0,44.98,28807.95,True,True,True,False,True,fecha_invalida
422,2025-08-07,181,4,8,5,188035.0,131.37,,True,False,True,True,True,monto_invalido
423,,807,50,9,8,210.77,41.24,35549.86,True,True,True,False,True,fecha_invalida
424,,1234,1,12,6,547.19,68.36,60347.81,True,True,True,False,True,fecha_invalida
425,,1481,30,11,2,53885.0,105.16,,True,False,True,False,True,"fecha_invalida,monto_invalido"
426,,897,74,14,10,1.67727,259.69,287389.71,True,True,True,False,True,fecha_invalida
427,,2943,35,9,5,184984.0,222.39,187959.06,True,True,True,False,True,fecha_invalida
428,,1293,54,9,10,168376.0,,304002.46,True,True,True,False,True,fecha_invalida
429,2026-01-04,1774,50,7,5,98728.0,,,True,False,True,True,True,monto_invalido
430,,758,10,8,6,170.94,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
432,,1557,62,3,5,,207.9,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
433,,82,11,2,2,1.61189,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
434,,2333,51,2,6,,17.35,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
435,2025-12-31,365,31,6,6,1939.31,,,True,False,True,True,True,monto_invalido
436,,1901,69,15,3,68769.0,,125649.5,True,True,True,False,True,fecha_invalida
437,,1256,61,7,12,190051.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
438,2025-08-11,1972,73,12,10,-177857.0,,,False,False,True,True,True,"prima_invalida,monto_invalido"
439,,770,70,11,8,35975.0,83.83,,True,False,True,False,True,"fecha_invalida,monto_invalido"
440,,1109,54,12,3,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
441,2026-01-10,539,50,3,6,0.0,81.86,,True,False,True,True,True,monto_invalido
442,,3881,19,15,5,1.08198,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
443,2025-10-17,2491,60,1,3,56675.0,28.78,,True,False,True,True,True,monto_invalido
444,,2825,31,15,3,152516.0,,203346.47,True,True,True,False,True,fecha_invalida
445,2025-04-26,1383,42,5,9,1.85717,,,True,False,True,True,True,monto_invalido
446,,1091,23,8,12,,11.62,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
447,,2535,70,10,11,,267.96,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
448,,459,77,2,3,1.97347,235.49,125583.09,True,True,True,False,True,fecha_invalida
449,,2759,98,3,1,167480.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
450,,1094,38,5,4,165624.0,330.83,,True,False,True,False,True,"fecha_invalida,monto_invalido"
451,,1809,51,12,9,51600.0,42.02,,True,False,True,False,True,"fecha_invalida,monto_invalido"
452,,2214,48,4,1,7782.0,13.04,,True,False,True,False,True,"fecha_invalida,monto_invalido"
453,,1649,48,9,7,28516.0,23.71,,True,False,True,False,True,"fecha_invalida,monto_invalido"
454,,1449,53,14,9,605.84,129.93,,True,False,True,False,True,"fecha_invalida,monto_invalido"
455,,2987,64,7,10,1.36551,166.31,,True,False,True,False,True,"fecha_invalida,monto_invalido"
456,,747,73,14,7,1486.69,,200312.11,True,True,True,False,True,fecha_invalida
457,,2597,48,14,12,43602.0,77.71,,True,False,True,False,True,"fecha_invalida,monto_invalido"
458,,2233,10,4,8,,59.29,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
459,2025-07-09,135,12,12,11,1350.74,320.2,,True,False,True,True,True,monto_invalido
460,,1917,69,15,4,1335.5,,207368.93,True,True,True,False,True,fecha_invalida
462,,1340,43,10,3,701.69,123.95,,True,False,True,False,True,"fecha_invalida,monto_invalido"
463,,1004,39,12,7,1847.53,,238392.21,True,True,True,False,True,fecha_invalida
464,,1630,14,1,6,,59.17,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
465,2025-09-25,1929,79,3,5,1945.13,332.26,,True,False,True,True,True,monto_invalido
466,,2898,42,7,2,,54.71,14166.74,False,True,True,False,True,"fecha_invalida,prima_invalida"
467,2025-10-24,781,35,8,7,,251.38,,False,False,True,True,True,"prima_invalida,monto_invalido"
468,,114,10,7,4,-23681.0,48.04,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
469,,273,38,13,1,120761.0,103.23,,True,False,True,False,True,"fecha_invalida,monto_invalido"
470,,3857,93,2,11,155790.0,229.31,,True,False,True,False,True,"fecha_invalida,monto_invalido"
471,,714,38,14,5,108272.0,,64280.36,True,True,True,False,True,fecha_invalida
472,,473,15,8,11,0.0,31.72,,True,False,True,False,True,"fecha_invalida,monto_invalido"
473,,2945,67,1,9,186953.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
474,,729,34,12,2,1.11545,86.74,,True,False,True,False,True,"fecha_invalida,monto_invalido"
475,,405,56,8,10,72533.0,78.35,,True,False,True,False,True,"fecha_invalida,monto_invalido"
476,,1774,60,13,12,-109718.0,216.55,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
477,,65,22,3,1,1248.84,137.09,133624.56,True,True,True,False,True,fecha_invalida
478,,2138,36,13,2,16826.0,215.65,,True,False,True,False,True,"fecha_invalida,monto_invalido"
479,,2034,65,5,7,93156.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
480,,1343,1,2,8,181040.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
481,,1479,14,2,3,173.26,15.36,,True,False,True,False,True,"fecha_invalida,monto_invalido"
482,,170,52,6,2,178.98,,26558.18,True,True,True,False,True,fecha_invalida
483,2025-10-18,1785,66,9,7,190665.0,,,True,False,True,True,True,monto_invalido
484,,2805,11,4,9,196619.0,303.27,243726.68,True,True,True,False,True,fecha_invalida
485,,1799,54,15,2,118972.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
486,,1980,60,13,1,-30143.0,24.27,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
489,,1736,26,12,10,160982.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
490,,983,78,2,9,1.47943,197.15,,True,False,True,False,True,"fecha_invalida,monto_invalido"
491,,1600,21,1,2,851.47,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
492,,868,52,3,9,1135.38,98.08,,True,False,True,False,True,"fecha_invalida,monto_invalido"
493,,604,11,2,2,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
494,,1230,49,4,9,263.84,32.56,,True,False,True,False,True,"fecha_invalida,monto_invalido"
495,,2403,77,15,9,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
496,,251,60,6,2,55913.0,,76692.82,True,True,True,False,True,fecha_invalida
497,,703,34,6,12,,28.27,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
499,,2487,14,15,3,1608.01,336.33,182343.65,True,True,True,False,True,fecha_invalida
500,,2382,2,2,2,180576.0,205.29,,True,False,True,False,True,"fecha_invalida,monto_invalido"
501,,1703,66,4,11,31065.0,73.03,,True,False,True,False,True,"fecha_invalida,monto_invalido"
502,,1560,80,10,11,1.51728,,269343.52,True,True,True,False,True,fecha_invalida
503,,2629,61,4,8,,,44153.87,False,True,True,False,True,"fecha_invalida,prima_invalida"
504,,2703,61,12,7,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
505,,1817,56,1,8,65817.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
506,,1777,4,14,3,1084.94,,145253.08,True,True,True,False,True,fecha_invalida
507,,71,63,6,2,160454.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
508,,1415,75,5,1,102833.0,253.52,,True,False,True,False,True,"fecha_invalida,monto_invalido"
509,,1832,54,15,11,1.85675,,145000.82,True,True,True,False,True,fecha_invalida
510,,699,43,14,12,1.12408,121.5,,True,False,True,False,True,"fecha_invalida,monto_invalido"
511,2025-03-31,2545,36,10,11,,380.95,121142.67,False,True,True,True,True,prima_invalida
512,,2723,67,6,5,,,15008.2,False,True,True,False,True,"fecha_invalida,prima_invalida"
513,,907,70,6,2,1428.97,129.1,270769.71,True,True,True,False,True,fecha_invalida
516,,1576,7,4,4,197156.0,389.57,279818.51,True,True,True,False,True,fecha_invalida
517,,741,3,11,10,184016.0,124.09,192886.75,True,True,True,False,True,fecha_invalida
518,,1875,60,8,4,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
519,,1468,15,2,1,32243.0,56.38,39773.58,True,True,True,False,True,fecha_invalida
520,,1496,9,5,11,106404.0,124.78,171718.88,True,True,True,False,True,fecha_invalida
521,,2939,14,6,11,199820.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
522,,1045,18,8,12,1763.56,402.61,179266.06,True,True,True,False,True,fecha_invalida
523,,938,47,9,10,,,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
524,,1574,43,10,10,181.08,34.65,,True,False,True,False,True,"fecha_invalida,monto_invalido"
525,,25,4,5,2,1938.64,162.8,343418.5,True,True,True,False,True,fecha_invalida
527,,2629,44,15,1,149866.0,346.97,,True,False,True,False,True,"fecha_invalida,monto_invalido"
528,,2872,55,1,11,53397.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
529,,1326,23,8,6,,52.59,,False,False,True,False,True,"fecha_invalida,prima_invalida,monto_invalido"
530,,214,55,15,7,106608.0,161.64,,True,False,True,False,True,"fecha_invalida,monto_invalido"
531,,177,73,4,7,187173.0,183.05,,True,False,True,False,True,"fecha_invalida,monto_invalido"
532,,1369,54,4,3,30681.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
533,,2867,50,10,8,1.12922,175.16,,True,False,True,False,True,"fecha_invalida,monto_invalido"
534,,2027,7,5,12,44949.0,73.78,76206.56,True,True,True,False,True,fecha_invalida
535,,1978,37,7,10,1.83759,373.45,73333.3,True,True,True,False,True,fecha_invalida
536,,1487,45,4,7,0.0,,3007.05,True,True,True,False,True,fecha_invalida
537,,2996,38,3,10,106563.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
538,,2146,23,12,8,64398.0,121.68,,True,False,True,False,True,"fecha_invalida,monto_invalido"
539,,620,2,4,9,5645.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
540,,2723,9,12,2,23308.0,55.01,25744.38,True,True,True,False,True,fecha_invalida
541,,1607,79,5,8,39161.0,,,True,False,True,False,True,"fecha_invalida,monto_invalido"
