id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado
2468,1404,23/12/2025,"4.198,56",Abierto
2469,18400,2025-10-17,"10,605.84",Rechazado
2470,19870,24-02-2026,N/A,ABIERTO
2471,15609,2025/11/16,-,
2472,16259,01-31-26,6838.86,ABIERTO
2473,4813,2025/05/25, 1377.24 ,Cerrado
2474,6772,11-13-25,N/A,Abierto
2475,18225,01-02-2025,"12,121.54",Rechazado
2476,12085,2025/07/02, 1118.13 ,Rechazado
2477,25843,01-10-26,7696.83,Rechazado
2478,20424,23-07-2025,"13,068.92",cerrado
2479,13560,2025-10-05,"2.479,30",ABIERTO
2480,14866,2025/12/25,"13,497.18",
2481,7016,04-08-2025,-,
2482,1019,09-19-25,"5.005,97",ABIERTO
2483,9149,12-28-25,N/A,Cerrado
2484,17787,2025/04/06,"6,775.93",Cerrado
2485,3199,04/08/2025,"10,352.24",Abierto
2486,19872,2025-09-01,"7,863.24",cerrado
2487,10983,19/01/2025,N/A,
2488,10412,2025-09-21,"3.906,19",cerrado
2489,6196,04-08-25,"9.984,93",ABIERTO
2490,12511,04-11-25,12044.17,ABIERTO
2491,8021,2025-12-20,2814.81,Rechazado
2492,18987,12-05-2025,"11.764,91",ABIERTO
2493,25631,01/01/2026,"3.723,53",cerrado
2494,889,19/02/2025,13998.03,cerrado
2495,23605,05/06/2025,N/A,
2496,17445,2025/08/04,7228.95,Abierto
2497,23720,2025-12-08, 10606.96 ,ABIERTO
2498,9901,12-06-2025, 3440.17 ,Abierto
2499,20298,2025-07-24,"10.616,77",Rechazado
2500,5749,2025/08/08,N/A,
2501,6007,2025-10-13, 11464.16 ,
2502,14352,18-12-2025,3503.37,cerrado
2503,23867,07-08-25,"8,508.74",ABIERTO
2504,24756,25-11-2025,-,
2505,11966,22/12/2025, 9243.01 ,
2506,13946,2025/08/10,8459.98,Cerrado
2507,15444,2025-10-29,"9.150,34",Abierto
2508,1754,23/04/2025,"7.770,40",
2509,4641,25-11-2025,"8.292,88",Cerrado
2510,8058,04-06-25,,Cerrado
2511,12809,2025/10/14,,cerrado
2512,2582,2026/02/04,"12,624.08",Rechazado
2513,2898,11-24-25,10512.50,cerrado
2514,22830,2025-04-08, 1219.12 ,
2515,21053,03-25-25,"13.040,70",Rechazado
2516,17054,2025/12/31,"11.613,93",ABIERTO
2517,16849,2026-02-22,"12,403.79",Cerrado
2518,22891,2025-01-20,11735.78,cerrado
2519,5197,2025/02/10,753.72,
2520,5030,2025-05-30,,Rechazado
2521,10837,01-29-26, 9625.32 ,Cerrado
2522,20072,05/02/2026, 1244.65 ,ABIERTO
2523,14211,11/02/2026,1603.59,ABIERTO
2524,9396,2025/01/18,,Cerrado
2525,22041,04-28-25,"807,52",ABIERTO
2526,5668,11-28-25, 11057.31 ,cerrado
2527,13738,15/08/2025,1115.29,
2528,19429,2025-05-02,,Rechazado
2529,14439,2025/08/16,"5,690.29",cerrado
2530,22448,03-09-25,"7.889,28",
2531,4616,24/11/2025,"3.980,52",ABIERTO
2532,4821,2025/02/11, 10235.17 ,Cerrado
2533,5249,2025-12-29,,Rechazado
2534,9782,2026/02/02, 6497.59 ,Rechazado
2535,23657,10-05-25,,cerrado
2536,9797,13/02/2026,-,Rechazado
2537,18813,2025-12-13, 3629.23 ,ABIERTO
2538,22630,2025-09-24,"2.396,34",
2539,17283,2025-12-15,"1,791.99",Abierto
2540,4243,29-06-2025,"6.832,04",Cerrado
2541,20512,2025-10-26,N/A,Abierto
2542,1412,2025-07-12,11563.62,
2543,22880,30/10/2025, 10823.73 ,
2544,24281,17-02-2026,"14.753,58",
2545,13230,02-03-26,"9.721,53",
2546,25524,26/09/2025,"9,916.53",Rechazado
2547,17298,03/09/2025,-,
2548,22829,06-02-25,1392.67,ABIERTO
2549,16301,22-03-2025,,cerrado
2550,86,2026/01/05,"5,495.70",Rechazado
2551,16156,25-02-2026,N/A,Rechazado
2552,23364,2025-07-09,N/A,
2553,7641,07-03-2025,"5,771.47",
2554,1172,09-01-2026,"3,379.85",
2555,8628,10/05/2025,"7.297,62",Rechazado
2556,17301,2025-09-14,N/A,Abierto
2557,17296,04-15-25,-,
2558,16379,12-22-25,11100.12,
2559,18887,2025/10/09, 8398.33 ,
2560,18321,07-02-25,1448.29,cerrado
2561,10340,26-02-2025,388.85,
2562,10507,21-02-2025,"13.259,68",
2563,24054,20/03/2025,"2,654.93",ABIERTO
2564,12314,04-26-25,-,
2565,24718,07-23-25,6620.36,Abierto
2566,17391,20/04/2025,5603.71,Cerrado
2567,3813,2025-08-23,"1.283,38",ABIERTO
2568,12798,2025/05/09,11140.05,ABIERTO
2569,3583,2025/04/18,13166.50,cerrado
2570,9855,2025/09/05,"8,780.44",ABIERTO
2571,16206,12-24-25,10234.50,cerrado
2572,4226,02-04-2025, 13236.79 ,Cerrado
2573,20514,2025/01/04,"1.591,64",ABIERTO
2574,15439,2025/03/22,"13.120,29",
2575,23247,18-07-2025,4025.27,ABIERTO
2576,6446,2025-09-20,"7,607.20",
2577,10627,26-06-2025, 3251.74 ,cerrado
2578,6675,09-26-25,"9.976,23",
2579,19119,22-06-2025,14492.69,cerrado
2580,18166,2025-12-06,2887.95,
2581,5281,19/10/2025,"6,940.65",Rechazado
2582,16327,2025/08/06,4695.67,
2583,14143,27/06/2025, 14328.30 ,Rechazado
2584,6461,2025/11/08,411.68,cerrado
2585,2781,16/10/2025,"10,411.97",Rechazado
2586,9030,2025/09/09,5274.13,ABIERTO
2587,5662,05-02-25, 9964.12 ,cerrado
2588,15629,2025/11/18,5954.59,ABIERTO
2589,21439,2025-01-14,"3.914,89",Abierto
2590,22053,22-02-2025,,Cerrado
2591,4169,12-11-25,"6,544.84",Rechazado
2592,11432,26-11-2025,N/A,ABIERTO
2593,19194,2026-02-19, 3940.57 ,cerrado
2594,4513,2026/01/24,-,
2595,16763,2025/02/19,"10,669.23",Rechazado
2596,6376,2025/04/07,,Abierto
2597,8351,27-09-2025,"12.048,48",Rechazado
2598,19801,14-03-2025,4091.47,Cerrado
2599,18113,05-30-25,-,ABIERTO
2600,20957,2025-02-18,"10.123,18",Abierto
2601,24572,25/05/2025,10176.73,Rechazado
2602,23523,2025/03/14,"6,185.32",Cerrado
2603,24345,2025-04-05,,Rechazado
2604,7534,03-31-25,"11.023,02",cerrado
2605,15134,11/10/2025, 222.15 ,Rechazado
2606,16807,2025/05/18,N/A,
2607,16301,2025/08/22, 9987.67 ,Rechazado
2608,24962,2025/03/28,,Rechazado
2609,914,05/03/2025, 13167.53 ,Abierto
2610,9737,16-02-2026, 8258.01 ,cerrado
2611,14488,2025/08/26,"9.018,59",cerrado
2612,25620,21-10-2025, 11696.58 ,Rechazado
2613,10242,2025-02-08,,ABIERTO
2614,6458,25-03-2025,N/A,
2615,12697,2025-06-05,"12.546,70",ABIERTO
2616,22526,19/11/2025,"13,748.22",ABIERTO
2617,4353,04/12/2025,"6.837,77",cerrado
2618,14894,05-09-25,"1.306,00",ABIERTO
2619,12728,2025/12/15,14464.00,Abierto
2620,23160,2025-07-11,10076.56,cerrado
2621,1926,2025/10/14,N/A,Cerrado
2622,15593,03-23-25, 5375.27 ,Rechazado
2623,1218,2025-06-06,"10.111,64",
2624,22054,19-05-2025,"10.721,43",Abierto
2625,25793,07/05/2025,,Abierto
2626,9301,01-13-26,"307,54",Abierto
2627,19274,19/03/2025,"14.461,71",Abierto
2628,4052,13-03-2025,"4.170,28",ABIERTO
2629,5576,08-27-25, 9657.06 ,Rechazado
2630,10029,2025/08/04, 4951.88 ,Rechazado
2631,12557,2025-04-27,-,ABIERTO
2632,11803,03-12-2025,"10.070,49",Rechazado
2633,16446,2025/07/10, 10733.48 ,Rechazado
2634,11812,2025/10/11, 10408.69 ,cerrado
2635,7112,27/10/2025,11347.53,
2636,21703,2025/10/26, 1953.67 ,cerrado
2637,10785,2025/10/03,,Rechazado
2638,18370,2025/01/07,-,Rechazado
2639,10635,10-11-2025,N/A,Cerrado
2640,13885,12-03-25,"10,216.57",Abierto
2641,6887,09-02-2026, 1319.53 ,
2642,19897,2025-04-02,"13.176,79",Rechazado
2643,17912,07/02/2026,N/A,Cerrado
2644,12599,08/08/2025,"5,703.66",Abierto
2645,16830,08-05-25,6223.40,
2646,22279,2025/05/07,"1.765,92",Abierto
2647,7171,23-05-2025,,
2648,23393,2025-01-23,-,Abierto
2649,3613,29-04-2025,"3.354,36",ABIERTO
2650,13756,06-18-25,6061.83,Rechazado
2651,19656,26/09/2025, 6183.30 ,Cerrado
2652,19024,16-11-2025, 856.85 ,ABIERTO
2653,4746,29/11/2025, 14807.91 ,
2654,13708,2026/01/01,3422.98,Rechazado
2655,9985,2025-04-03,11376.60,ABIERTO
2656,14648,07-25-25,"12.312,79",
2657,19985,2025/03/07,4503.99,Rechazado
2658,20297,06-08-2025,,Rechazado
2659,19487,2025-07-16,"3,415.76",Abierto
2660,12566,13-09-2025,13602.54,
2661,16937,25/10/2025,4789.15,
2662,110,09-20-25,"7.585,26",
2663,17065,13/04/2025,5830.42,ABIERTO
2664,5812,2025-03-13,"8,775.38",
2665,15065,2025/09/14, 6818.61 ,Abierto
2666,5917,2025/08/17,"8,244.58",
2667,8898,12-06-25,-,Abierto
2668,4259,2025/10/14,N/A,
2669,21067,2025/07/21,"1,550.15",Abierto
2670,18126,2025/09/18,N/A,ABIERTO
2671,21543,02-17-25,5469.67,Rechazado
2672,21518,2025/12/11,N/A,Cerrado
2673,17087,17/08/2025,"8.473,15",ABIERTO
2674,6936,03-09-2025,N/A,cerrado
2675,6679,08-24-25,"11.244,27",Rechazado
2676,9465,2025/06/10,N/A,
2677,625,25-09-2025,"4,446.55",Abierto
2678,4753,15-06-2025,"7,149.11",Abierto
2679,11002,06-01-2025,"2,105.53",Cerrado
2680,10216,10-29-25,"4.371,25",Abierto
2681,22253,01-23-25,"6.260,46",Rechazado
2682,22686,05-14-25,"14,097.60",Abierto
2683,18022,01-12-26,888.85,Rechazado
2684,2035,2025/03/23,"14.224,34",ABIERTO
2685,17869,20/09/2025,-,
2686,17800,11-14-25,"2.919,83",ABIERTO
2687,15219,13/03/2025,"6.633,40",Cerrado
2688,24940,2025/04/14, 2007.12 ,Rechazado
2689,12784,08-17-25, 5106.27 ,Rechazado
2690,7119,02-28-25, 14691.01 ,cerrado
2691,4210,2025-12-14,N/A,cerrado
2692,3353,30-06-2025,"11,807.34",ABIERTO
2693,11461,2025/04/12,"6.798,23",
2694,19317,06-11-2025,"3.930,38",
2695,20942,25/04/2025,"3,266.72",Abierto
2696,9958,20/01/2026, 9380.27 ,cerrado
2697,17948,28/09/2025,N/A,cerrado
2698,19171,27/10/2025,,ABIERTO
2699,21376,07-25-25,14533.70,Abierto
2700,1817,30/12/2025,"10.007,10",cerrado
2701,9991,02-06-26,"2.232,89",Cerrado
2702,15743,2025/08/03,"2,937.96",Abierto
2703,16149,24/09/2025, 9043.86 ,Cerrado
2704,13229,06-05-25,"13,775.35",
2705,473,2025/09/14,5529.99,
2706,22303,11-07-2025,10234.92,cerrado
2707,1634,20/01/2025, 13069.67 ,ABIERTO
2708,5201,09-29-25,"7,824.91",ABIERTO
2709,22974,2025-04-24,"5.812,14",
2710,24535,2025/06/21,"13.005,50",Cerrado
2711,11326,26-08-2025,N/A,
2712,7146,10-25-25,N/A,Cerrado
2713,20217,11/12/2025,9352.75,cerrado
2714,4219,10-06-25,3662.93,Rechazado
2715,21859,2025-11-11, 6946.34 ,
2716,1696,28-07-2025,"11,568.99",Abierto
2717,3923,2025-10-15, 13272.40 ,Abierto
2718,3050,2025-09-01,"13,921.16",cerrado
2719,9902,2026-02-01,4313.86,Cerrado
2720,21872,2025-04-24,"1.489,52",cerrado
2721,25827,02-15-25,"3,974.66",
2722,16924,01-24-26,"11.135,56",Abierto
2723,17702,01-03-2025,"12,358.03",
2724,12571,2025/10/28, 10055.25 ,ABIERTO
2725,16505,14-12-2025,13609.35,Abierto
2726,24773,2025/05/27,N/A,Rechazado
2727,19671,01-23-25,7408.48,
2728,11066,2026/02/18,"8.560,45",
2729,11778,26-07-2025,"9.384,96",
2730,14876,04/12/2025, 8413.84 ,ABIERTO
2731,11494,2026/02/04, 8992.95 ,cerrado
2732,12528,2025-10-06,"4,193.95",ABIERTO
2733,15471,2026-02-14,"14.278,52",ABIERTO
2734,17927,2025/12/15, 8800.86 ,Rechazado
2735,4113,08-21-25,"7,650.93",Abierto
2736,14612,2025/02/19,"12.997,83",cerrado
2737,9817,19/01/2026,10734.13,Rechazado
2738,4517,2025-04-15,12343.38,Abierto
2739,18975,09-12-25,-,
2740,23124,04/08/2025,"7.290,40",
2741,5977,14/06/2025, 12275.15 ,Cerrado
2742,13402,2025/02/09,"11.138,70",
2743,14085,2025-02-20,3815.91,
2744,22370,2025-03-07,"1.548,16",cerrado
2745,2682,2025/03/25,"4,396.36",Abierto
2746,9815,03-08-25,"2.709,74",
2747,22399,2025-05-24,"8.613,37",
2748,21786,22-07-2025,,
2749,1994,04-03-25,N/A,Cerrado
2750,9083,08-08-25, 2571.48 ,
2751,4497,25-05-2025, 12310.45 ,cerrado
2752,15101,2025-10-17,7449.26,
2753,6339,2025-11-23,10976.53,
2754,11729,29-09-2025,2565.88,Cerrado
2755,15788,12/01/2026,"4,342.47",
2756,7666,11-01-25, 11178.38 ,
2757,8196,02/12/2025, 3554.30 ,Abierto
2758,10497,06-14-25,"5.861,90",
2759,9301,09-08-25,4910.89,Cerrado
2760,9586,09-01-2025,N/A,
2761,10655,10-02-2025,681.11,
2762,9000,10-29-25,-,Cerrado
2763,881,2025-11-27,,
2764,21123,2025-05-26,"12.685,24",Rechazado
2765,237,11-01-25,"8.540,34",ABIERTO
2766,3047,12-12-2025,2893.28,
2767,18246,2025-01-15,"6.788,97",
2768,9937,2025-01-15,8202.64,cerrado
2769,10769,2025-03-12,N/A,ABIERTO
2770,13644,2025-12-19,7093.73,Abierto
2771,4647,18-12-2025, 1323.37 ,Rechazado
2772,11406,31/10/2025,"2,474.26",Cerrado
2773,2141,2025-08-17,"8.374,44",ABIERTO
2774,16350,2026-02-10,"12.777,51",Cerrado
2775,25602,22-10-2025,,ABIERTO
2776,5411,06-19-25,"8,498.80",cerrado
2777,18263,08-21-25,"11.336,92",Rechazado
2778,11617,2025-12-31, 7183.61 ,cerrado
2779,14454,2025/10/10,,Rechazado
2780,24872,2025/07/11, 11855.37 ,
2781,704,22/03/2025, 4044.31 ,
2782,14875,10-28-25,N/A,Abierto
2783,14873,07-02-25,"2,648.03",
2784,2412,2025/04/29,,Cerrado
2785,14123,2025-10-14,"1,191.37",Abierto
2786,19226,04-08-2025,"9.413,66",
2787,24995,11/09/2025, 11494.35 ,ABIERTO
2788,21999,2025/08/08,"3.158,30",
2789,20510,2025-04-10,"10,545.32",ABIERTO
2790,18444,2026/02/24,5291.00,ABIERTO
2791,11226,27-08-2025,"13.590,35",
2792,15690,2025-07-26,"3,504.74",
2793,6672,2025-04-12,"11,673.00",cerrado
2794,25862,24-07-2025,"768,89",
2795,23341,05-04-2025,"583,63",
2796,15113,11/04/2025,"10,901.92",
2797,15729,2025/03/24,14566.29,ABIERTO
2798,10823,21-05-2025,N/A,
2799,21633,2026-02-22,"3,559.12",ABIERTO
2800,11769,2026/01/09, 5208.55 ,
2801,2395,11-20-25, 4172.19 ,
2802,13729,2025-06-19,"11,378.35",Abierto
2803,17397,2025/08/24, 14974.86 ,
2804,16275,18/12/2025,"7.833,40",ABIERTO
2805,2718,21-09-2025,"12,803.79",
2806,17943,26-04-2025,"2.548,62",Abierto
2807,2759,07/10/2025, 13770.32 ,
2808,18360,2025-09-15,"4.078,64",Abierto
2809,21370,2025/06/25,4490.69,
2810,7706,10-04-25,"12,173.50",
2811,13532,2025/08/08, 9758.93 ,ABIERTO
2812,543,2025/04/12,"10.867,06",Cerrado
2813,4551,2025-12-01,1107.57,cerrado
2814,9526,2025-09-11,N/A,Abierto
2815,18201,18/05/2025, 3283.44 ,Cerrado
2816,23903,26/07/2025,"5.964,03",cerrado
2817,23212,06-08-25,12828.57,
2818,14166,2025-03-07,N/A,
2819,25790,2025-07-06,"7.310,47",Abierto
2820,23995,2025/08/26, 2007.68 ,ABIERTO
2821,15615,29/07/2025,-,Abierto
2822,14176,04/02/2025,298.61,Abierto
2823,6909,13/01/2026,-,
2824,821,16-05-2025,,Cerrado
2825,25802,23/01/2025,314.28,Abierto
2826,5623,2025-01-26,-,
2827,5429,04/04/2025, 8687.20 ,Rechazado
2828,22088,2026-02-03, 8346.67 ,Abierto
2829,16844,05-10-25, 6360.61 ,Cerrado
2830,19585,31-08-2025,1885.38,Cerrado
2831,19553,03-25-25,"5,951.97",
2832,18803,07-06-2025,,Abierto
2833,15492,2025-11-21,"2.130,29",Cerrado
2834,20538,2025-05-02,"1.515,17",
2835,19275,10/07/2025,"11,383.22",ABIERTO
2836,2796,06-25-25, 1754.75 ,Rechazado
2837,22851,2025/05/19,13988.02,
2838,2989,2025/09/07,"4,393.15",
2839,22552,19/11/2025,"14,566.42",cerrado
2840,10804,23/12/2025, 3909.96 ,Cerrado
2841,5596,2025-11-04,"12.618,66",
2842,1771,04-04-25,"2.688,41",Rechazado
2843,2130,22-11-2025,3436.86,Rechazado
2844,14355,19/05/2025,"5.319,88",Rechazado
2845,2299,2025-03-27, 4403.56 ,Abierto
2846,17957,02-13-25,"10.771,75",Rechazado
2847,6362,07-12-2025,6323.92,ABIERTO
2848,25779,08-08-2025,"3.942,98",Rechazado
2849,3449,12/04/2025,"13,727.13",Cerrado
2850,8386,2025/11/17,-,Rechazado
2851,8861,16-09-2025, 13669.55 ,Abierto
2852,1244,15/05/2025,1816.17,
2853,4458,2026-02-05,,
2854,88,08-21-25,"2.496,99",cerrado
2855,18077,2026-02-15,5377.40,
2856,5605,2025/02/12, 1844.53 ,cerrado
2857,10957,2025/11/24,-,Cerrado
2858,4304,20/06/2025,"9,108.20",Abierto
2859,6903,2025/03/09, 9188.95 ,Rechazado
2860,1119,29-09-2025,1934.58,Abierto
2861,10194,2025-08-20,N/A,Cerrado
2862,7748,21-09-2025, 3347.82 ,Cerrado
2863,16662,05-05-25,,Cerrado
2864,149,2025-11-02,"8.755,40",
2865,17587,2025/08/12,-3183.57,
2866,24462,20/12/2025,"6,945.15",ABIERTO
2867,20929,02-19-25,"8,919.56",
2868,10233,2025/03/15,"3.149,29",cerrado
2869,22426,30/03/2025,"8,266.28",Abierto
2870,19057,03-19-25, 5475.60 ,
2871,17340,2025-09-29,"9,846.09",Rechazado
2872,18128,07-01-2025, 12508.44 ,
2873,6575,22-06-2025,"7.805,50",ABIERTO
2874,3553,2025-06-23,8471.81,
2875,7102,2025/09/19,-,Rechazado
2876,22276,2025-09-27,"5.568,47",
2877,13349,17-04-2025,"-1,208.59",Cerrado
2878,1667,2026/02/03,"3.822,20",Abierto
2879,4472,2025/01/08,N/A,
2880,12403,2025/10/18,,
2881,5503,27-03-2025,7097.28,Cerrado
2882,13898,28-06-2025,-,
2883,22481,30-03-2025,-,cerrado
2884,9447,2025/05/29,"4.885,83",cerrado
2885,25626,05/11/2025, 13446.77 ,ABIERTO
2886,15422,2025/11/25, 8162.41 ,cerrado
2887,15678,2025-03-16,-,Cerrado
2888,19610,2026/02/19, 12786.66 ,Abierto
2889,119,2025/05/29,"4.034,21",ABIERTO
2890,2339,10-09-2025,8770.42,Cerrado
2891,9020,31-12-2025,N/A,
2892,20091,2025-12-01,12359.38,
2893,20889,2025-06-01,-,
2894,6093,29/01/2025,-,Rechazado
2895,21752,2026/02/24,-,cerrado
2896,8317,10-08-25, 8447.44 ,
2897,23043,03-04-25,4398.04,Abierto
2898,2509,30/04/2025,5795.51,ABIERTO
2899,16523,09-02-2026,"2.978,67",
2900,15659,2026/02/02, 9304.79 ,Abierto
2901,12137,23/01/2025,2466.03,
2902,3779,2025/07/19, 11354.33 ,Cerrado
2903,9815,01/09/2025,"3.103,24",Rechazado
2904,2061,2025-08-15,678.66,
2905,7703,14/01/2026,"1.220,76",ABIERTO
2906,765,06/10/2025,-,Rechazado
2907,906,2025-09-01, 10151.80 ,Abierto
2908,10500,2025/01/25, 14002.00 ,
2909,13727,20/06/2025, 14365.50 ,
2910,24779,13-07-2025, 12385.96 ,
2911,20021,2025-09-26,,cerrado
2912,9939,2025/05/22,"-3.369,00",
2913,24973,2025-01-28,5350.97,Rechazado
2914,13403,26-03-2025,"9.714,28",Rechazado
2915,18974,2026/01/24,"4.234,90",Cerrado
2916,3435,2025-05-03,-,Rechazado
2917,10227,2025-04-25,14318.74,Cerrado
2918,1151,05-10-25,-,Abierto
2919,14747,06-20-25,,Rechazado
2920,15601,01-16-26, 7539.48 ,Abierto
2921,8024,02-13-26,-,ABIERTO
2922,13360,13/06/2025, 568.96 ,ABIERTO
2923,12812,12-11-25,9303.42,
2924,24782,31/05/2025,"4.887,26",Cerrado
2925,19897,2025/03/31,-,cerrado
2926,12223,17/07/2025, 127.29 ,cerrado
2927,4153,27/01/2025,10642.29,Abierto
2928,7039,06-25-25,N/A,
2929,16454,2026/02/18,8410.75,Rechazado
2930,12839,2025/08/31,6298.00,
2931,14029,2025-10-05,"13.356,62",Rechazado
2932,8501,02-02-2026, 11683.33 ,Abierto
2933,314,01-01-26,"5.243,31",ABIERTO
2934,4576,2025-08-28,4394.39,Cerrado
2935,22511,07/11/2025,N/A,ABIERTO
2936,2541,04-08-2025,"6.609,55",cerrado
2937,15378,15/10/2025,,cerrado
2938,10709,2025-02-23,3219.37,ABIERTO
2939,11677,2025-02-12,,ABIERTO
2940,17688,06/09/2025,12974.77,Rechazado
2941,14196,2025-09-24,"10,900.06",
2942,7193,04-01-2026,10099.47,ABIERTO
2943,213,25/11/2025,8998.13,
2944,12461,2025/11/25,"8.541,69",Abierto
2945,20203,2025-01-01,884.96,
2946,6535,2026-01-26,14195.58,Rechazado
2947,16870,30-08-2025,"5,115.76",cerrado
2948,25676,06-01-2026,"2.758,76",ABIERTO
2949,192,03-09-2025, 9990.73 ,
2950,3978,02-21-26,14099.50,ABIERTO
2951,24089,10-09-25,10153.40,
2952,8819,11/12/2025, 1140.52 ,Cerrado
2953,22103,2025-02-14,"8,062.92",cerrado
2954,1306,2025-05-10,6575.93,Cerrado
2955,5495,2025/04/05,"9,185.61",Rechazado
2956,21726,16/03/2025,"7.418,86",Rechazado
2957,17879,25/03/2025,1289.99,
2958,11431,27-02-2025,12342.69,Abierto
2959,3668,2025-02-02,"7.249,68",Abierto
2960,17917,21/01/2025, 8169.85 ,cerrado
2961,21717,17-08-2025,,Abierto
2962,1306,12-12-2025,"14.413,99",ABIERTO
2963,5414,2025/08/29,"13.880,78",Abierto
2964,20729,14-12-2025,"1.073,69",Rechazado
2965,17469,02-06-25,5909.33,cerrado
2966,8528,2025/09/27,"3,333.03",cerrado
2967,24571,10-17-25,N/A,Abierto
2968,12834,14-09-2025,7644.09,
2969,18377,2026/01/15,-,
2970,24501,05-01-25,932.75,
2971,21475,05-06-2025,1534.32,
2972,2163,02/06/2025,"12.609,59",Abierto
2973,5526,2026-01-10,"10,104.70",
2974,12947,2025/08/14, 12578.78 ,ABIERTO
2975,20707,03-12-2025, 14143.34 ,
2976,19709,09-02-2025,"7,213.36",ABIERTO
2977,3636,2025-11-10, 3418.67 ,
2978,16002,2025-10-22,"3.912,96",Abierto
2979,22320,2025-03-06,"13,182.44",cerrado
2980,7043,19-11-2025,3187.51,ABIERTO
2981,4055,2025/11/16,N/A,Abierto
2982,17721,25-11-2025,2800.19,
2983,6014,28-07-2025,"3.339,49",
2984,23677,07-07-25, 11206.83 ,Abierto
2985,13199,2025-04-19,"13.342,63",Abierto
2986,9112,04/03/2025,"862,45",ABIERTO
2987,12498,2026/01/30, 6005.74 ,
2988,4087,2025/11/22,"14,177.32",Rechazado
2989,11057,26/05/2025,-,cerrado
2990,755,2025-06-06,3204.48,
2991,9470,22-11-2025,"7,554.35",Rechazado
2992,13628,04-10-25,10243.10,ABIERTO
2993,7625,2025/07/18, 14655.52 ,
2994,16744,2026/01/17,618.19,Rechazado
2995,17011,2025-12-26, 2541.96 ,ABIERTO
2996,2461,28/09/2025,854.80,
2997,1941,22-11-2025,6589.31,
2998,1793,08-02-25,"6,663.96",Cerrado
2999,23553,2025/07/14, 9237.49 ,Cerrado
3000,8729,12/05/2025,8678.22,
3001,25803,18-01-2026,"2.707,84",Cerrado
3002,11675,21/02/2025,"7.552,22",
3003,15924,04-29-25,"3.916,06",cerrado
3004,16110,2025/10/20, 14818.54 ,Abierto
3005,14268,2025/12/18,"2.811,20",Cerrado
3006,23138,2026-01-20,"1.236,29",Abierto
3007,22295,24/11/2025,N/A,Abierto
3008,18810,05-14-25,-,
3009,23444,2025/04/08, 706.51 ,
3010,25773,2025/03/26,"12.099,42",
3011,5869,13-11-2025,"13.506,53",cerrado
3012,23196,07-10-2025,N/A,Cerrado
3013,10144,2025-01-05, 214.39 ,Abierto
3014,24880,30-01-2026,5705.62,cerrado
3015,13993,2025-12-29, 3176.95 ,cerrado
3016,1304,2025/08/12,"2.803,11",Rechazado
3017,23679,2025-09-16,"6,832.08",Abierto
3018,18302,14-01-2026,N/A,Abierto
3019,16196,2025/02/05,5676.50,Cerrado
3020,15920,15/05/2025,9639.36,
3021,11613,12-05-2025,"14,274.09",Rechazado
3022,14740,28/02/2025,"125,04",
3023,14920,21/01/2026,"13.420,69",cerrado
3024,18872,2026/02/07,"7.350,49",
3025,25862,2025/09/23, 8251.99 ,Abierto
3026,6156,2025/09/09, 11083.07 ,
3027,25899,2025/12/11,-,cerrado
3028,18198,23-01-2026,"10,024.29",cerrado
3029,6138,2025/09/25,-,Cerrado
3030,6637,2025-12-14, 7434.46 ,
3031,23201,20/02/2026,"6.398,43",
3032,12895,09-01-2025, 12339.98 ,ABIERTO
3033,9852,2025/11/13,"2,884.45",
3034,25739,26/09/2025,13670.35,Rechazado
3035,327,06/02/2026, 3037.69 ,Abierto
3036,9492,06-08-25, 11587.73 ,Rechazado
3037,17700,04/10/2025,7034.89,Abierto
3038,17850,09-26-25,"4.320,60",Rechazado
3039,2259,2025-11-09,"7.423,49",Rechazado
3040,5798,02-17-26, 4691.08 ,Abierto
3041,13292,2025-11-24,10237.62,
3042,126,2025/12/02,"11,654.76",Abierto
3043,3099,2025/11/13,"1.910,39",Rechazado
3044,1888,02/01/2026,-,cerrado
3045,11399,21-03-2025,"2,894.12",ABIERTO
3046,7062,2025-02-14,"5,945.27",Cerrado
3047,18168,02/01/2025, 294.48 ,ABIERTO
3048,498,01-01-25, 13171.60 ,ABIERTO
3049,23809,2025-12-04,4320.18,Cerrado
3050,18418,14-03-2025,N/A,Rechazado
3051,15387,2025/07/03,13708.19,Cerrado
3052,25650,2025-10-01,-,cerrado
3053,4322,19-07-2025, 5305.78 ,
3054,20673,2025/05/23,"4,789.43",Rechazado
3055,13404,01-24-25,"9.194,51",Cerrado
3056,24661,04-24-25,N/A,Abierto
3057,24005,2025/02/17,N/A,ABIERTO
3058,13765,15-01-2026,N/A,cerrado
3059,4966,18-05-2025, 14024.39 ,cerrado
3060,23020,11-01-2025,"4,424.25",Cerrado
3061,14526,2025/01/17,"7,375.21",ABIERTO
3062,24613,2025/09/06,,ABIERTO
3063,5626,12/04/2025,909.39,Abierto
3064,8212,2025/05/22,-,
3065,9245,2025/11/26,-,Rechazado
3066,1126,2025-06-24,5440.37,Abierto
3067,19498,15/06/2025,980.04,ABIERTO
3068,23563,2025/10/01, 7915.01 ,Abierto
3069,4622,2025-05-21,12237.77,
3070,1611,2025/04/04,"13.672,59",Cerrado
3071,443,13/03/2025, 6934.85 ,cerrado
3072,24385,16-02-2025, 12435.02 ,Rechazado
3073,9590,2026-02-01,5305.12,
