id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
429,2026/01/04,1774,50,7,5, 987.28 ,"127,17","119.643,51"
430,06-14-25,758,10,8,6,"170,94","28,14","19,950.67"
431,2025/03/27,21,56,2,11, 1414.67 ,"173,10",38629.85
432,2025-02-01,1557,62,3,5,-,207.90,
433,05-04-25,82,11,2,2,"1,611.89","244,46","226.220,87"
434,20-03-2025,2333,51,2,6,-,17.35,N/A
435,2025/12/31,365,31,6,6,"1.939,31",N/A,"357.795,18"
436,04-02-2025,1901,69,15,3,687.69,"128,26", 125649.50 
437,2025-11-05,1256,61,7,12, 1900.51 ,N/A,"172,566.66"
438,2025/08/11,1972,73,12,10,-1778.57,N/A,"295,736.23"
439,01-05-25,770,70,11,8, 359.75 ,83.83,"15.237,57"
440,2026-01-06,1109,54,12,3,,"23,62","27,679.23"
441,2026/01/10,539,50,3,6,"0,00",81.86,"99.567,79"
442,23/03/2025,3881,19,15,5,"1,081.98",,-
443,2025/10/17,2491,60,1,3,566.75,28.78,"105.991,94"
444,26/12/2025,2825,31,15,3, 1525.16 ,"225,41", 203346.47 
445,2025/04/26,1383,42,5,9,"1,857.17",-,"350,577.41"
446,07/11/2025,1091,23,8,12,, 11.62 ,"4,844.80"
447,30/08/2025,2535,70,10,11,-,267.96,"320,624.01"
448,,459,77,2,3,"1,973.47",235.49,125583.09
449,04/08/2025,2759,98,3,1, 1674.80 ,"320,29","291,662.21"
450,2025-07-20,1094,38,5,4,1656.24, 330.83 ,"201,095.50"
451,26-03-2025,1809,51,12,9,516.00,42.02,
452,07-04-2025,2214,48,4,1, 77.82 , 13.04 ,"14.156,41"
453,26/05/2025,1649,48,9,7,285.16,23.71,"39.481,15"
454,13/07/2025,1449,53,14,9,"605,84",129.93,N/A
455,25/02/2025,2987,64,7,10,"1,365.51", 166.31 ,"228.125,25"
456,03-20-25,747,73,14,7,"1.486,69","227,71", 200312.11 
457,28/10/2025,2597,48,14,12,436.02,77.71,N/A
458,24/01/2025,2233,10,4,8,,59.29,-
459,2025/07/09,135,12,12,11,"1.350,74",320.20,
460,07/10/2025,1917,69,15,4,"1.335,50","242,06", 207368.93 
461,2025/08/09,1607,49,10,5,"1,391.27","131,33",260544.91
462,29/09/2025,1340,43,10,3,"701,69", 123.95 ,"34,895.13"
463,07/09/2025,1004,39,12,7,"1.847,53","395,39", 238392.21 
464,02/08/2025,1630,14,1,6,-, 59.17 ,-
465,2025/09/25,1929,79,3,5,"1.945,13",332.26,N/A
466,15/11/2025,2898,42,7,2,,54.71, 14166.74 
467,2025/10/24,781,35,8,7,,251.38,"162,310.51"
468,23/03/2025,114,10,7,4,-236.81, 48.04 ,"12,425.07"
469,2025-12-14,273,38,13,1,1207.61,103.23,N/A
470,2025-11-06,3857,93,2,11, 1557.90 , 229.31 ,"120.949,16"
471,04-19-25,714,38,14,5, 1082.72 ,"109,83", 64280.36 
472,11-13-25,473,15,8,11,0.00,31.72,
473,2025-12-03,2945,67,1,9,1869.53,"169,04",-
474,2025-04-20,729,34,12,2,"1,115.45",86.74,"170,089.33"
475,2025-02-27,405,56,8,10, 725.33 , 78.35 ,
476,27/02/2025,1774,60,13,12, -1097.18 , 216.55 ,"210,170.63"
477,2026-02-04,65,22,3,1,"1.248,84",137.09,133624.56
478,08-11-2025,2138,36,13,2, 168.26 ,215.65,"16,914.26"
479,02-05-26,2034,65,5,7,931.56,"138,27",
480,2025-06-14,1343,1,2,8,1810.40,,"184,337.17"
481,2025-01-06,1479,14,2,3,"173,26",15.36,"4,328.71"
482,05-06-2025,170,52,6,2,"178,98",N/A, 26558.18 
483,2025/10/18,1785,66,9,7,1906.65,"335,86","68.871,39"
484,10-06-25,2805,11,4,9, 1966.19 , 303.27 , 243726.68 
485,26-08-2025,1799,54,15,2, 1189.72 ,"139,99","81.181,00"
486,08/02/2025,1980,60,13,1, -301.43 , 24.27 ,"17,185.86"
487,2025/06/15,777,20,1,10, 1838.94 ,325.90, 250058.90 
488,2025/03/29,2538,78,15,4,469.17,-, 68548.42 
489,12-07-25,1736,26,12,10, 1609.82 ,"179,76","143,503.16"
490,,983,78,2,9,"1,479.43",197.15,"150.480,65"
491,02/01/2025,1600,21,1,2,"851,47","75,68","58,436.85"
492,2025-08-01,868,52,3,9,"1.135,38",98.08,"67.086,05"
493,2025-05-29,604,11,2,2,-,"99,01","118,835.36"
494,17/11/2025,1230,49,4,9,"263,84", 32.56 ,"12.942,83"
495,04-02-25,2403,77,15,9,,"167,88","196,931.25"
496,02/01/2025,251,60,6,2,559.13,"137,72", 76692.82 
497,13-10-2025,703,34,6,12,-, 28.27 ,"65,152.17"
498,2025/06/07,843,7,14,11, 188.47 ,19.55, 17873.98 
499,2025-06-08,2487,14,15,3,"1.608,01", 336.33 ,182343.65
500,29/06/2025,2382,2,2,2, 1805.76 ,205.29,-
501,10-05-25,1703,66,4,11,310.65, 73.03 ,N/A
502,01-26-26,1560,80,10,11,"1,517.28","213,23", 269343.52 
503,01-08-25,2629,61,4,8,-,N/A, 44153.87 
504,15-06-2025,2703,61,12,7,N/A,-,
505,07-19-25,1817,56,1,8,658.17,,"17,945.01"
506,24/06/2025,1777,4,14,3,"1.084,94","220,79", 145253.08 
507,07-21-25,71,63,6,2,1604.54,,"57,680.77"
508,23/05/2025,1415,75,5,1, 1028.33 , 253.52 ,N/A
509,01-20-25,1832,54,15,11,"1,856.75","380,05",145000.82
510,29/03/2025,699,43,14,12,"1,124.08", 121.50 ,-
511,2025/03/31,2545,36,10,11,,380.95,121142.67
512,25-04-2025,2723,67,6,5,-,"6,23", 15008.20 
513,2025-06-13,907,70,6,2,"1.428,97",129.10, 270769.71 
514,2026/01/18,687,3,5,1, 1046.69 ,81.80, 95894.63 
515,2025/03/15,2136,23,11,7,1808.77, 450.96 ,326950.13
516,16/02/2026,1576,7,4,4, 1971.56 , 389.57 ,279818.51
517,07/12/2025,741,3,11,10, 1840.16 , 124.09 , 192886.75 
518,09-13-25,1875,60,8,4,,N/A,"328.641,34"
519,14/04/2025,1468,15,2,1,322.43,56.38,39773.58
520,16-04-2025,1496,9,5,11,1064.04, 124.78 , 171718.88 
521,,2939,14,6,11, 1998.20 ,"398,18",
522,12/01/2026,1045,18,8,12,"1.763,56",402.61,179266.06
523,2025-03-22,938,47,9,10,-,N/A,N/A
524,02-12-25,1574,43,10,10,"181,08",34.65,"22,655.97"
525,10-27-25,25,4,5,2,"1.938,64", 162.80 ,343418.50
526,2026/02/08,284,65,10,8,"1,536.08", 260.86 , 126568.35 
527,,2629,44,15,1,1498.66, 346.97 ,"218,178.19"
528,2025-05-19,2872,55,1,11, 533.97 ,"70,87","31.974,56"
529,04-09-2025,1326,23,8,6,N/A,52.59,"67.713,30"
530,2025-12-15,214,55,15,7, 1066.08 , 161.64 ,-
531,2025-06-04,177,73,4,7,1871.73,183.05,"121,960.34"
532,28/10/2025,1369,54,4,3, 306.81 ,N/A,"57.557,29"
533,13-10-2025,2867,50,10,8,"1,129.22",175.16,"138.659,54"
534,24/03/2025,2027,7,5,12,449.49,73.78,76206.56
535,10-03-2025,1978,37,7,10,"1,837.59", 373.45 ,73333.30
536,26-09-2025,1487,45,4,7, 0.00 ,"12,18", 3007.05 
537,14/11/2025,2996,38,3,10,1065.63,"1,899.00","21,670.75"
538,07-06-2025,2146,23,12,8,643.98,121.68,-
539,20/12/2025,620,2,4,9,56.45,N/A,"9,836.44"
540,29-11-2025,2723,9,12,2, 233.08 , 55.01 , 25744.38 
541,28/04/2025,1607,79,5,8, 391.61 ,,"25,191.25"
542,12-08-25,2720,77,5,1,"1.673,58",247.88, 99356.05 
543,2025-12-19,1352,54,8,2, 1184.99 ,140.37,"197,173.43"
544,,1631,43,3,5,"1,705.97",-,"278,392.08"
545,03-01-2025,2921,10,6,2, 589.25 ,"84,48","64,462.37"
546,18/09/2025,683,18,12,7,N/A,N/A,N/A
547,08-04-2025,2749,33,12,6,"943,14","204,41",186378.98
548,02-02-26,140,75,14,2,, 238.10 ,211004.23
549,2025/03/01,2373,37,2,3,1292.38, 72.55 ,"114,912.08"
550,01-01-2025,2740,18,1,4, 1856.51 , 357.18 , 221118.70 
551,2025-04-23,1815,21,1,4,-,124.20,"209.012,04"
552,27/07/2025,2701,42,8,5,1686.04, 369.75 ,"212.460,57"
553,01-07-26,2446,1,10,12,-, 207.12 ,
554,2025-01-30,659,43,4,2,316.37,N/A,
555,2025-06-06,58,12,13,5,802.91, 173.75 ,"103,985.96"
556,2025/09/23,2075,41,5,7,910.00,-,"56.167,62"
557,2025/02/23,863,14,10,9,"670,02",110.59,"73.438,18"
558,2025-11-19,278,14,2,10,"1,329.62","118,69",N/A
559,15-11-2025,2560,76,1,12,1382.32, 279.32 ,"62,361.96"
560,2026/01/08,2145,74,6,2, 0.00 ,"369,91","304.333,91"
561,09-12-2025,2867,25,1,9,244.84,21.87, 15421.81 
562,2026-01-21,1565,32,9,3,1761.04, 254.27 ,N/A
563,29/01/2025,1398,57,14,8,841.68,118.23,27662.38
564,21-03-2025,2174,57,6,8, 576.14 ,N/A,76260.33
565,01-11-2025,2636,22,5,10, 970.69 ,"228,85","85.460,43"
566,2025/02/18,2845,40,6,4,932.58,"189,41","78,318.01"
567,04/01/2026,1718,78,10,1,"1,429.03",N/A,122545.12
568,2025/06/13,1884,55,5,12,,-,"119,021.19"
569,02-04-25,2388,29,5,7, 681.04 ,42.30,"106,713.79"
570,04-16-25,2214,74,3,4, 636.27 ,-,"53,905.94"
571,2025-07-26,788,69,9,1,-, 149.93 ,"82,686.26"
572,,2819,66,15,11, 786.78 ,186.55,"151,490.56"
573,2025-12-17,2280,45,11,5,,194.57,N/A
574,2025/02/16,2920,23,15,12,"484,69",73.71,N/A
575,2025-05-21,1400,48,5,2,"1,694.46","292,44", 130970.86 
576,26-04-2025,3728,26,15,3,"1.034,92", 140.98 ,56238.72
577,2025/08/07,2064,75,12,7,"1.325,78", 90.78 ,"61.776,90"
578,17-11-2025,862,39,8,7,148.55,-,"25.004,08"
579,22/07/2025,1913,28,7,4,,18.29,"4,641.89"
580,25/12/2025,1660,40,10,1,"1.055,36",223.72,169828.64
581,04-28-25,390,8,12,12,"240,95",31.90,"38.154,10"
582,2026-01-20,11,69,11,6,N/A,N/A,162305.06
583,01-19-25,3553,54,12,1,"1,492.56",-,
584,04/01/2026,1556,18,15,5,591.04,143.55, 56121.83 
585,2025-06-28,230,23,15,11,583.92,133.94, 93049.78 
586,2026-01-23,703,79,9,6,"96,76",N/A,"13,409.03"
587,2025/04/24,2692,26,13,2,"1,024.25","67,72",
588,22-03-2025,24,24,9,11, 1805.91 ,,291663.33
589,2025/03/22,1709,78,7,3,701.62,41.46,N/A
590,,222,32,14,12,,N/A,"232.343,62"
591,2025-01-25,2782,30,8,11,816.32,82.76,103919.46
592,2025-09-25,1683,33,14,2,"610,59",N/A,39225.86
593,21-06-2025,2395,4,14,6,-,21.01,
594,12-21-25,294,61,2,8,N/A,"415,66", 40996.09 
595,22-01-2026,853,62,5,5,"1.217,81",159.50,"231,643.51"
596,2025/01/04,2287,14,9,1,"426,27",65.37,"24.692,57"
597,21-04-2025,2380,32,13,6, 278.09 ,N/A,
598,22-04-2025,2730,13,7,4,"830,75",128.47,-
599,2025/04/28,2512,29,1,4,"1.914,82",387.89,"161,651.62"
600,11-04-25,2290,60,15,4,"616,05", 137.39 ,"22,632.80"
601,11-12-2025,2680,58,14,8,"122,03",N/A, 23368.45 
602,2025/04/30,2497,50,2,1,1343.48,274.96,-
603,,1202,15,12,11,1018.98,-,N/A
604,2025-12-05,1860,9,11,12,877.47,205.89,"110.451,40"
605,2025/10/03,1360,57,9,12,868.18,,"34,612.39"
606,2025/09/09,2303,80,11,9,"1.042,34",242.20,"51.730,17"
607,12-13-25,2295,43,15,6,N/A, 82.25 ,13281.29
608,2025-09-10,505,113,13,10, 1677.49 ,"169,52", 247928.91 
609,24/01/2025,611,31,13,2,149.29,-,"29.024,73"
610,2026/01/19,1252,20,8,4, 1498.15 ,152.40, 188713.37 
611,28-07-2025,2585,42,5,8,1478.89,182.27,"269.513,62"
612,2025-04-07,2405,19,6,11, 1442.20 ,"88,02","140,512.93"
613,25-12-2025,83,33,1,3,"732,88",176.49, 22423.95 
614,02-02-2026,3,57,2,3,"1.768,63",292.06, 260328.94 
615,,2333,78,15,1,"1,390.73", 128.13 ,164935.64
616,03-15-25,1425,40,4,2, 822.72 ,203.05,"50.831,11"
617,16/07/2025,1915,66,3,11, 137.37 ,12.48,"18,086.66"
618,12-05-2025,121,80,14,8,"491,55","109,63",23521.26
619,2025/06/16,960,23,5,3, 1273.06 ,229.64, 183943.29 
620,09-10-2025,2727,2,6,9,-,N/A,"346.297,50"
621,02/07/2025,1361,48,3,7,N/A,19.56,N/A
622,30/09/2025,2019,35,5,2,"297,08",N/A,
623,24-07-2025,1010,41,7,1,"118,23",21.24,
624,2025-09-01,2134,33,10,6,474.87,N/A, 24255.64 
625,12-19-25,654,15,4,5,862.91,58.54,"60,318.88"
626,07-03-2025,2766,34,15,8,126.30,-,N/A
627,2025-01-23,2276,77,15,11,539.59, 75.27 ,
628,2025/09/07,2464,32,1,12,77.70,,"6.080,30"
629,09/01/2025,789,28,5,12,"1.686,74",-, 43854.63 
630,19/02/2026,2423,76,1,11,409.54,29.13,"25.581,69"
631,2025-08-09,1836,55,13,5, 331.16 ,"24,16",-
632,10-14-25,1080,75,15,12, 1462.54 ,"248,29", 252291.54 
633,,1450,64,12,2,N/A,196.08,"165.820,35"
634,05-01-25,2054,73,11,7,616.87,43.23,"42,391.68"
635,2025/04/26,95,61,3,5,"1.792,02","440,47", 214083.88 
636,05-09-25,1314,70,7,2,"1.032,77","54,39","80,684.29"
637,2025/12/12,2618,61,9,9, 738.10 ,"1,128.07", 82512.43 
638,2025/08/12,2820,21,3,4,"857,92","83,38", 141656.39 
639,2025-10-15,135,21,15,3,"1,793.33", 96.03 ,N/A
640,17/05/2025,1863,29,13,6,"1,350.54",142.50,N/A
641,2025-12-06,1749,60,14,10,1292.44,294.27,124029.24
642,2025/06/01,7,71,4,9,"538,13",623.94,"92,726.90"
643,18/01/2026,1158,19,3,6, 462.90 , 44.07 ,"60.581,46"
644,05-07-2025,1827,44,1,3,1990.49,361.62, 226537.35 
645,04-08-25,2176,30,10,7, 1437.43 ,"225,46",-
646,2025/05/07,1510,65,13,10,"656,59",131.69,"19,747.59"
647,27-11-2025,2618,7,3,6, 655.45 ,-,62624.03
648,09-24-25,2333,67,13,7,,62.41,87142.15
649,31-12-2025,2295,43,12,8,387.19, 93.15 ,"30,895.41"
650,16/09/2025,2390,49,15,6,619.52,149.92,117620.78
651,09-10-2025,2942,16,1,1,"239,96",N/A,26594.71
652,05-10-25,2387,112,10,12,-, 57.46 ,"120,076.09"
653,05-20-25,642,23,8,11,,195.98,"353.113,40"
654,28-02-2025,1871,16,10,8, 352.81 ,"41,06", 18489.87 
655,15/12/2025,1983,64,8,4,538.85,104.77,"90.386,98"
656,29-12-2025,2651,76,8,10,229.69,-,42318.79
657,04-09-2025,1083,51,7,12,1959.73,334.82,"214.701,16"
658,,944,48,7,7,N/A,217.42,"165.037,61"
659,16/06/2025,2180,58,12,12,-,263.96,N/A
660,20/02/2026,1890,50,5,12, 859.64 ,159.62,162584.35
661,01-30-26,2348,51,3,8, 700.80 , 132.88 ,"46,266.80"
662,2025-01-09,253,51,4,7,"332,93",,54153.59
663,,2679,47,13,4, 1753.61 ,328.92,N/A
664,,2229,51,8,8,-, 60.01 ,-
665,19/02/2025,1334,38,12,9,407.01, 87.27 ,-
666,2025/04/10,1930,34,7,1,355.38,N/A,"55,585.71"
667,25/12/2025,2562,48,2,12,"1,201.35","251,44","186.833,82"
668,08/03/2025,2830,70,6,9,,"1,576.20","199.080,94"
669,,2225,57,9,10, 1020.81 ,-,"184.643,20"
670,2026/01/13,2044,120,7,5,"1.367,98",156.21,-
671,2025/01/26,2212,62,6,7,1493.07,319.17,283016.51
672,2025/10/15,2629,72,15,11, 1656.21 , 243.95 ,"179,745.23"
673,16-07-2025,2597,38,7,6,,49.02, 38687.42 
674,03-29-25,2057,15,10,2,722.61,62.33,N/A
675,2025/01/05,1309,1,5,8, 304.60 , 40.62 ,"40,321.87"
676,29-07-2025,1547,3,10,9, 1514.60 ,"359,20","188,579.89"
677,11/11/2025,1808,68,9,6,1071.75,-,"119.043,27"
678,15-05-2025,1082,77,15,7,175.81,24.09,"30,233.32"
679,2025/04/24,2080,36,9,8, 916.53 ,"116,12","152.755,89"
680,09-10-25,2428,69,14,4,297.32, 26.01 ,"37,770.58"
681,14-07-2025,1320,71,6,5,113.21,22.17,"3,632.72"
682,09-11-2025,960,32,15,1,"1.560,81",-,
683,2025/10/20,1622,21,9,3,, 109.08 ,"136,490.30"
684,2025/08/27,1741,32,1,10, 1867.34 ,N/A,N/A
685,2025-06-21,46,8,11,11,620.06,154.51, 86260.73 
686,11-10-25,3818,24,12,3, 839.28 , 66.76 ,94857.83
687,2025/02/04,1880,57,6,4,N/A,259.22,-
688,14/09/2025,1246,1,8,6, 1438.09 ,,N/A
689,2025/01/18,1858,4,6,2,"1,605.13",N/A,150198.88
690,2025-04-04,1981,67,15,6,487.57, 79.88 ,81209.64
691,2025/09/03,989,1,14,7,"1,392.56", 227.37 ,
692,05-08-2025,1815,21,4,9,819.60,"96,05","77.433,69"
693,2025/02/21,13,41,12,11,-,-,246608.56
694,2025-01-14,2574,70,15,6,,252.51,"76.577,30"
695,2025-02-28,68,37,2,6, 165.57 ,23.74,31623.31
696,06-25-25,2602,47,11,7,"0,00",N/A,265041.16
697,11-25-25,2269,76,3,3,,"69,43", 225420.02 
698,2025/11/29,1427,65,1,11,489.27, 88.60 ,28382.47
699,26-09-2025,2989,29,4,6, 176.01 ,35.67,
700,2026/01/30,167,5,5,6, 0.00 , 107.12 ,"68,413.82"
701,2025/06/11,428,39,1,11,, 84.26 , 115735.43 
702,10-01-25,2298,14,4,1,"498,15","87,35", 36330.25 
703,17/07/2025,629,48,8,4,N/A, 59.78 ,N/A
704,09-08-25,1148,47,1,9, 166.86 ,27.17, 18523.15 
705,01-19-25,1138,23,7,2,566.86, 131.31 ,"37.098,32"
706,2025/05/26,1414,65,12,11,329.70,76.02, 31168.43 
707,10-13-25,183,33,10,9,995.96,"135,17","23,669.23"
708,01-09-2025,2745,54,1,12,1613.21,171.43,"228.522,87"
709,2025-04-08,1157,20,6,6,"715,90","48,15",39762.71
710,2025-01-05,2358,46,5,3,N/A,,278081.15
711,13/08/2025,641,61,2,3,813.02, 74.07 , 21034.00 
712,,1849,32,4,3,,-,"177.148,68"
713,26/01/2026,1577,69,8,11, 1427.45 , 286.22 ,"178.492,02"
714,23-11-2025,2028,21,14,12, 1513.02 , 197.69 ,
715,2026-01-26,765,5,4,2,823.82,-,
716,07-04-2025,818,14,11,6,"1,601.20",,287682.28
717,02/11/2025,910,65,9,12,N/A,,"263.737,80"
718,06-09-2025,3715,34,13,2,"1.727,50",286.70,"60.812,77"
719,,156,19,7,11,390.45,-,"68,449.14"
720,2025/08/07,2627,13,13,4, 707.83 ,170.65, 30130.25 
721,03-11-25,2905,79,15,9,175.38,, 22820.73 
722,,381,51,9,11,1869.07,"135,96","51,502.21"
723,2025-10-24,74,25,10,1, 1225.41 ,295.09,"30,279.76"
724,30-11-2025,1166,64,5,9,"1,659.38",,"167.264,04"
725,31/03/2025,626,77,13,4,-,"63,88", 54483.60 
726,2026/01/30,1507,38,4,11,216.37,"34,06", 34994.41 
727,04-21-25,3672,53,10,9,522.25,114.09, 44237.52 
728,2026/01/18,1904,5,10,10,,"13,65","15,552.96"
729,18/04/2025,969,15,13,6,"1,362.99","226,44","92,186.61"
730,,1781,22,3,7,156.39,25.56, 5302.74 
731,18-02-2025,1200,7,15,9,"1.909,20",168.12,"40.865,07"
732,26/01/2026,452,78,11,11,"1.166,68","1,970.59", 38790.36 
733,2025/04/26,1495,77,6,2, 970.09 , 132.36 ,82527.50
734,01-28-25,1626,54,6,12,,"73,30", 109112.30 
735,13/02/2025,2042,44,4,3, 300.58 ,44.85,"42.925,38"
736,2025-09-27,1903,67,10,12,"1.824,72",428.64,231848.32
737,04/02/2025,1058,21,12,5, 276.22 ,29.98, 45596.72 
738,2026-01-01,1081,12,10,1,"1,380.67","180,12",107432.37
739,04-03-2025,2661,12,15,8,836.47,,86215.93
740,2025/12/07,2140,12,8,3,107.75,"10,65","8.320,69"
741,03-08-25,1634,8,12,8,1128.26,272.87,"195.554,62"
742,08-31-25,1299,38,11,7,"1,888.13",148.97,346893.42
743,05-08-2025,2094,34,7,1, 487.42 ,"103,01","92,343.41"
744,2025-02-03,2029,37,7,5,"683,27","138,19",42398.07
745,2025-02-19,2831,28,8,11, 253.24 ,-,35801.44
746,,1981,69,7,10,"1.679,44",335.69,"170.490,77"
747,21-11-2025,1140,37,8,5,N/A,165.16,114736.18
748,12-07-25,1748,65,13,6,354.66,, 60506.04 
749,01-10-25,339,15,9,6,1261.69,N/A, 183418.98 
750,20/10/2025,628,65,2,9,"570,46",111.80, 51514.15 
751,22-11-2025,389,12,10,6,-,,-
752,2026/01/12,2688,7,7,9,"1,608.17",109.04,"67,692.48"
753,04-05-2025,334,24,6,7,997.79, 77.23 ,"20,370.53"
754,19-12-2025,1887,15,5,2,"419,49",87.35,45902.66
755,2025/12/13,1268,20,1,10,"542,63",30.90,"68.862,65"
756,01-26-25,2714,114,10,3,N/A, 294.64 ,-
757,2025-11-07,917,51,5,11,"1,578.22",,162335.40
758,2025-05-03,1314,14,2,11,"1,781.89","115,34", 245915.97 
759,,1143,68,14,5,N/A,323.94,N/A
760,27-12-2025,1944,8,13,12,, 107.19 ,
761,2025-03-05,923,15,7,12,,88.27, 154721.09 
762,06/10/2025,1236,35,12,10,,230.51,"183,137.35"
763,2026-02-11,856,58,1,11,537.90,"55,57","27,125.80"
764,2025/07/02,1319,65,9,3,"1,715.41",N/A,204680.23
765,02-17-26,559,69,5,8, 988.43 ,"242,22",155655.94
766,14/06/2025,962,28,12,1,920.18,48.98,
767,03/01/2026,1765,12,2,10, 698.16 , 138.73 ,
768,08-27-25,35,28,8,10,,118.12, 121071.74 
769,03-15-25,396,51,3,5,925.09, 174.43 ,"39.645,83"
770,10/03/2025,2358,78,1,6,1447.18,N/A, 239178.75 
771,08-10-2025,2710,78,1,4,-,"162,20","51.458,19"
772,06-14-25,1784,42,12,8,"1.997,85",397.22,"298.618,14"
773,2025/02/13,1516,42,7,8,"1,605.25",170.35,195063.20
774,02-06-25,918,33,14,11,"202,95", 45.59 ,"16.812,51"
775,2025/06/08,2127,33,1,1,76.43,"17,42",N/A
776,2025-06-29,698,47,7,1,600.01,, 74745.15 
777,2025-11-05,1358,11,2,9,"268,61",N/A,
778,07-06-2025,985,14,6,1, 906.43 ,197.27,156863.20
779,11-17-25,164,30,13,3,"1.416,15","105,26", 145214.83 
780,2025-10-31,1718,37,6,11,1034.90,238.56, 54231.24 
781,2025/11/20,521,35,12,11,1377.36,"280,27","258.994,33"
782,,2357,40,1,1,,"130,95",-
783,2026/02/14,2061,64,9,1, 1305.84 ,189.76, 83446.95 
784,09-29-25,186,42,4,5, 1720.11 , 206.62 , 208688.06 
785,2025/08/10,1742,52,13,1,"1,399.54",92.82, 58344.65 
786,11/08/2025,2374,64,14,1,-, 131.34 , 168624.82 
787,24-01-2025,2710,39,14,5,1580.94,230.02,"168.587,19"
788,01-19-26,75,11,6,6,"1,927.29","195,06", 136435.50 
789,19-11-2025,887,63,5,5,"1,870.90",299.18,"157.620,69"
790,20-12-2025,1113,24,1,12,"1,814.13",-,"362,723.77"
791,01-09-2025,1594,74,6,11, 1039.64 ,167.65,"32,056.70"
792,07-29-25,1736,79,9,1,"1,586.52","138,79",164431.84
793,2025-01-29,1975,78,14,7, 1613.84 ,"220,24",
794,28-10-2025,458,50,4,11,,"103,34", 153868.32 
795,11-10-25,1952,68,1,8,,99.43,"37,579.58"
796,30-01-2026,1968,39,4,3,-,"227,97",-
797,,484,23,10,5,"870,03", 89.24 ,"56.125,56"
798,30-10-2025,1430,13,2,11, 332.92 , 70.56 ,N/A
799,20/03/2025,889,74,15,5,-,"268,59", 95455.53 
800,2025-05-05,1942,62,4,5, 1274.23 ,,99913.21
801,2025/07/25,649,46,1,6,737.38, 60.16 ,"73,614.54"
802,22/07/2025,2288,60,13,12,N/A, 227.12 ,"152,154.29"
803,2025/09/17,1998,62,5,8, 1587.48 ,"2.167,83","207,934.12"
804,2026-01-19,1154,13,12,6,,64.72,N/A
805,2025-05-08,2820,32,8,1,1977.34,,"169.249,11"
806,2025-04-18,259,11,1,2,1452.59, 221.13 ,"125.631,80"
807,,781,12,15,8, 750.95 ,"1,322.13", 123413.93 
808,2025-04-20,967,77,8,11,-,89.02,"239,516.51"
809,01-07-26,2775,34,1,1,861.06,"79,00","76,314.23"
810,2025-06-24,2223,6,14,5,"1.665,91",111.10,282220.24
811,29/12/2025,461,74,6,10,"1.935,66", 442.98 , 359607.34 
812,11-07-25,1791,54,1,6, 550.50 ,"82,84",99294.36
813,18/07/2025,2420,34,11,12, 1399.88 , 186.19 ,55621.79
814,02-11-26,475,39,9,9,"1.663,31", 115.48 ,49887.65
815,,698,52,8,12,"1.119,38",246.33,N/A
816,28-01-2026,594,52,8,11,86.63, 13.67 ,N/A
817,13-11-2025,1820,6,5,3,, 72.29 ,66395.65
818,2025-01-23,1758,69,2,5,478.93,"58,42","50.303,65"
819,2025/03/04,1881,11,6,1,107.13,15.95, 2410.69 
820,31-08-2025,2268,33,3,9, 603.70 ,74.58,61685.84
821,11-06-25,2975,21,13,3,"1,128.81", 108.94 ,"141,682.63"
822,2026-01-17,1490,80,8,9,482.99,64.99,"81.710,06"
823,31/10/2025,2393,35,13,5,"1.391,74", 244.40 ,"221,544.83"
824,01/02/2025,2180,28,7,2,1498.83, 332.65 ,"175,586.54"
825,23-08-2025,256,29,15,6, 1857.80 ,322.91,N/A
826,17-02-2026,1423,70,14,7,"1,851.20",368.84,165565.53
827,13-11-2025,607,23,6,5,751.19,N/A,149449.70
828,,820,37,15,2,"1,521.60",,205644.15
829,2026-01-23,24,36,7,1, 489.03 ,"720,62",-
830,05-06-25,1927,48,10,1, 605.02 ,86.82,"78,597.06"
831,2025-09-08,2683,68,10,1,361.62,-,"24.344,03"
832,09-09-25,1346,39,8,4,1810.66, 274.48 ,"36,290.67"
833,06-26-25,1290,29,3,1, 772.38 ,60.25,90000.78
834,2026/02/15,1793,71,9,8,"1.361,35",334.97,
835,,380,38,2,3,93.03,"17,92", 15672.46 
836,2025/10/25,2473,28,4,3, 972.00 ,,44879.05
837,2025-10-18,618,48,3,4,"1,225.32", 153.28 ,"35,806.45"
838,11-09-25,1217,79,2,3,"1,308.10", 205.42 ,"217.848,71"
839,2025-12-14,2840,25,2,11,"647,16",128.04,-
840,13/06/2025,446,38,7,12,503.79,90.99,"98,834.35"
841,01-05-25,1152,20,13,4,519.32,-,"58,821.48"
842,11-09-2025,67,34,1,1,"1,567.51", 155.23 ,266958.76
843,2026/01/13,657,60,6,8,1480.70,-,"283,443.68"
844,2025-04-14,778,6,10,8,-, 18.48 ,"21,389.71"
845,2025/02/23,14,73,9,11,1269.39, 265.58 ,-
846,18/07/2025,47,2,7,7,"1.714,36",258.59,-
847,17-05-2025,1546,42,9,1,N/A,179.28,"124,007.19"
848,,170,72,1,9, 463.65 ,-,9638.92
849,13/02/2026,1113,69,4,4,547.21,125.87,42297.95
850,10/12/2025,2066,4,7,12,873.87,N/A,
851,2025/12/26,867,57,9,3,N/A,329.94,"148.250,67"
852,,1367,41,8,9, 1903.39 ,"132,64", 254508.40 
